minute,match_id,match_date,kick_off,home_score,away_score,match_week,player_id,player_name,X,Y,team_id,team_name,competition_id,competition_name,season_id,season_name,home_team_id,home_team_name,away_team_id,away_team_name,competition_stage_name,stadium_name,statsbomb_xg,end_location,technique_name,outcome_name,type_name,body_part_name,Goal,theta,distance,my_xg
9,266731,2017-01-22,20:45:00.000,0,4,19,5503,Lionel Andrés Messi Cuccittini,95.1,25.3,217,Barcelona,11,La Liga,2,2016/2017,322,Eibar,217,Barcelona,Regular Season,Estadio Municipal de Ipurúa,0.07002481,"[120.0, 36.9, 3.7]",Normal,Off T,Free Kick,Left Foot,False,0.23828259123297266,28.91539382405158,0.07029060404206143
10,266731,2017-01-22,20:45:00.000,0,4,19,5246,Luis Alberto Suárez Díaz,47.6,77.3,217,Barcelona,11,La Liga,2,2016/2017,322,Eibar,217,Barcelona,Regular Season,Estadio Municipal de Ipurúa,0.14602223,"[120.0, 16.0, 0.2]",Lob,Off T,Open Play,Right Foot,False,0.10420637891320778,60.473547936267146,0.05066851194898241
19,266731,2017-01-22,20:45:00.000,0,4,19,5246,Luis Alberto Suárez Díaz,108.6,46.7,217,Barcelona,11,La Liga,2,2016/2017,322,Eibar,217,Barcelona,Regular Season,Estadio Municipal de Ipurúa,0.26955774,"[120.0, 42.3, 3.8]",Half Volley,Off T,Open Play,Right Foot,False,0.5211775995169251,13.22308587282107,0.13616599657032422
22,266731,2017-01-22,20:45:00.000,0,4,19,6712,Gonzalo Escalante,95.2,41.1,322,Eibar,11,La Liga,2,2016/2017,322,Eibar,217,Barcelona,Regular Season,Estadio Municipal de Ipurúa,0.032284897,"[118.9, 40.8, 0.2]",Normal,Saved,Open Play,Left Foot,False,0.31922448618834764,24.824383174612816,0.0853318450232468
22,266731,2017-01-22,20:45:00.000,0,4,19,5687,Takashi Inui,97.2,21.6,322,Eibar,11,La Liga,2,2016/2017,322,Eibar,217,Barcelona,Regular Season,Estadio Municipal de Ipurúa,0.017192349000000003,"[120.0, 48.0, 4.0]",Normal,Off T,Open Play,Right Foot,False,0.21323257538922247,29.298464123567978,0.06615603688071946
24,266731,2017-01-22,20:45:00.000,0,4,19,6557,Adrián González Morales,97.1,40.3,322,Eibar,11,La Liga,2,2016/2017,322,Eibar,217,Barcelona,Regular Season,Estadio Municipal de Ipurúa,0.061103580000000005,"[118.0, 38.0, 0.4]",Normal,Saved,Open Play,Left Foot,False,0.3457992911044855,22.901964981197583,0.09087528783415438
25,266731,2017-01-22,20:45:00.000,0,4,19,6907,Pedro León Sánchez Gil,108.5,54.3,322,Eibar,11,La Liga,2,2016/2017,322,Eibar,217,Barcelona,Regular Season,Estadio Municipal de Ipurúa,0.027184386,"[117.9, 44.3, 1.0]",Normal,Saved,Open Play,Right Foot,False,0.2793370457347963,18.350476833041693,0.07758591764949582
29,266731,2017-01-22,20:45:00.000,0,4,19,5503,Lionel Andrés Messi Cuccittini,88.4,40.1,217,Barcelona,11,La Liga,2,2016/2017,322,Eibar,217,Barcelona,Regular Season,Estadio Municipal de Ipurúa,0.041210268,"[119.2, 36.5, 0.4]",Normal,Saved,Free Kick,Left Foot,False,0.25182279543329433,31.600158227451956,0.07262373124559432
29,266731,2017-01-22,20:45:00.000,0,4,19,5470,Ivan Rakitić,114.9,35.4,217,Barcelona,11,La Liga,2,2016/2017,322,Eibar,217,Barcelona,Regular Season,Estadio Municipal de Ipurúa,0.15378319000000001,"[120.0, 35.2, 0.7000000000000001]",Normal,Off T,Open Play,Head,False,0.9184138341378734,6.868041933477107,0.30665302228408037
30,266731,2017-01-22,20:45:00.000,0,4,19,5503,Lionel Andrés Messi Cuccittini,98.9,38.9,217,Barcelona,11,La Liga,2,2016/2017,322,Eibar,217,Barcelona,Regular Season,Estadio Municipal de Ipurúa,0.07023111,"[104.0, 39.7]",Normal,Blocked,Open Play,Left Foot,False,0.3737426131256924,21.128653530218145,0.09705178821691149
31,266731,2017-01-22,20:45:00.000,0,4,19,6609,Denis Suárez Fernández,96.1,47.1,217,Barcelona,11,La Liga,2,2016/2017,322,Eibar,217,Barcelona,Regular Season,Estadio Municipal de Ipurúa,0.020747226,"[120.0, 36.5, 0.2]",Normal,Goal,Open Play,Right Foot,True,0.3058061670068384,24.9323083568289,0.08265082726099598
41,266731,2017-01-22,20:45:00.000,0,4,19,4320,Neymar da Silva Santos Junior,106.9,34.3,217,Barcelona,11,La Liga,2,2016/2017,322,Eibar,217,Barcelona,Regular Season,Estadio Municipal de Ipurúa,0.48860174,"[113.5, 37.0, 0.2]",Normal,Saved,Open Play,Right Foot,False,0.5083164207011519,14.286357128393504,0.1322845378807855
45,266731,2017-01-22,20:45:00.000,0,4,19,5246,Luis Alberto Suárez Díaz,107.1,27.5,217,Barcelona,11,La Liga,2,2016/2017,322,Eibar,217,Barcelona,Regular Season,Estadio Municipal de Ipurúa,0.16559723,"[119.9, 44.3, 0.1]",Normal,Post,Open Play,Left Foot,False,0.3246239411993268,17.9627392120467,0.08643275442116295
49,266731,2017-01-22,20:45:00.000,0,4,19,5503,Lionel Andrés Messi Cuccittini,112.9,36.5,217,Barcelona,11,La Liga,2,2016/2017,322,Eibar,217,Barcelona,Regular Season,Estadio Municipal de Ipurúa,0.32324369999999997,"[119.9, 36.9, 0.1]",Volley,Goal,Open Play,Left Foot,True,0.8830950359909358,7.915806970865315,0.2875029204113666
59,266731,2017-01-22,20:45:00.000,0,4,19,6557,Adrián González Morales,96.5,44.4,322,Eibar,11,La Liga,2,2016/2017,322,Eibar,217,Barcelona,Regular Season,Estadio Municipal de Ipurúa,0.042118933000000004,"[118.1, 40.2, 0.8]",Normal,Saved,Open Play,Right Foot,False,0.32627384913501467,23.908366736354033,0.08677171528529254
66,266731,2017-01-22,20:45:00.000,0,4,19,6775,Daniel García Carrillo,92.5,30.2,322,Eibar,11,La Liga,2,2016/2017,322,Eibar,217,Barcelona,Regular Season,Estadio Municipal de Ipurúa,0.016232176,"[120.0, 29.9, 0.1]",Volley,Off T,Open Play,Left Foot,False,0.2572383681896646,29.194006234157037,0.07357672820765188
67,266731,2017-01-22,20:45:00.000,0,4,19,5246,Luis Alberto Suárez Díaz,106.1,50.7,217,Barcelona,11,La Liga,2,2016/2017,322,Eibar,217,Barcelona,Regular Season,Estadio Municipal de Ipurúa,0.22676498,"[120.0, 42.9, 0.1]",Normal,Goal,Open Play,Right Foot,True,0.36420702943200756,17.541379649275033,0.09490306464547241
69,266731,2017-01-22,20:45:00.000,0,4,19,3093,Florian Lejeune,67.2,37.6,322,Eibar,11,La Liga,2,2016/2017,322,Eibar,217,Barcelona,Regular Season,Estadio Municipal de Ipurúa,0.009682389000000001,"[120.0, 30.2, 1.3]",Half Volley,Off T,Open Play,Right Foot,False,0.15091742849887765,52.85451730930858,0.056832443966915745
71,266731,2017-01-22,20:45:00.000,0,4,19,5246,Luis Alberto Suárez Díaz,108.5,52.5,217,Barcelona,11,La Liga,2,2016/2017,322,Eibar,217,Barcelona,Regular Season,Estadio Municipal de Ipurúa,0.027854163,"[110.2, 50.9]",Half Volley,Blocked,Open Play,Right Foot,False,0.325598803679534,16.98528775146303,0.08663288723306625
76,266731,2017-01-22,20:45:00.000,0,4,19,6700,Sergio Enrich Ametller,103.9,45.8,322,Eibar,11,La Liga,2,2016/2017,322,Eibar,217,Barcelona,Regular Season,Estadio Municipal de Ipurúa,0.10216499,"[107.7, 44.7]",Normal,Blocked,Open Play,Right Foot,False,0.4354499565625831,17.112860660918145,0.11203155245707151
77,266731,2017-01-22,20:45:00.000,0,4,19,5470,Ivan Rakitić,107.5,50.1,217,Barcelona,11,La Liga,2,2016/2017,322,Eibar,217,Barcelona,Regular Season,Estadio Municipal de Ipurúa,0.11449455,"[116.9, 43.3, 0.4]",Normal,Saved,Open Play,Right Foot,False,0.3914745477657069,16.070469812671938,0.10116310095789363
80,266731,2017-01-22,20:45:00.000,0,4,19,6700,Sergio Enrich Ametller,115.2,48.5,322,Eibar,11,La Liga,2,2016/2017,322,Eibar,217,Barcelona,Regular Season,Estadio Municipal de Ipurúa,0.09598063,"[116.2, 47.0]",Half Volley,Blocked,Open Play,Right Foot,False,0.45100740499258773,9.761659694949419,0.11611455345245453
81,266731,2017-01-22,20:45:00.000,0,4,19,25707,Francisco Manuel Rico Castro,95.3,24.7,322,Eibar,11,La Liga,2,2016/2017,322,Eibar,217,Barcelona,Regular Season,Estadio Municipal de Ipurúa,0.025460202,"[120.0, 33.4, 0.2]",Normal,Off T,Open Play,Right Foot,False,0.23421652708687776,29.05477585527034,0.06960361516322461
83,266731,2017-01-22,20:45:00.000,0,4,19,6907,Pedro León Sánchez Gil,93.4,56.1,322,Eibar,11,La Liga,2,2016/2017,322,Eibar,217,Barcelona,Regular Season,Estadio Municipal de Ipurúa,0.011889563,"[118.4, 41.1, 2.0]",Normal,Saved,Open Play,Right Foot,False,0.22018967438471698,31.09292524031793,0.0672811061104447
83,266731,2017-01-22,20:45:00.000,0,4,19,6700,Sergio Enrich Ametller,117.3,31.0,322,Eibar,11,La Liga,2,2016/2017,322,Eibar,217,Barcelona,Regular Season,Estadio Municipal de Ipurúa,0.12395926600000001,"[117.2, 47.6]",Volley,Wayward,Open Play,Left Foot,False,0.2903523135254292,9.396275858019496,0.07965823130172735
89,266731,2017-01-22,20:45:00.000,0,4,19,6712,Gonzalo Escalante,111.2,53.3,322,Eibar,11,La Liga,2,2016/2017,322,Eibar,217,Barcelona,Regular Season,Estadio Municipal de Ipurúa,0.09825998500000001,"[120.0, 39.2, 3.5]",Normal,Off T,Open Play,Right Foot,False,0.2872209362120813,15.9477271107829,0.07906403218756819
90,266731,2017-01-22,20:45:00.000,0,4,19,4320,Neymar da Silva Santos Junior,107.3,36.4,217,Barcelona,11,La Liga,2,2016/2017,322,Eibar,217,Barcelona,Regular Season,Estadio Municipal de Ipurúa,0.29025924000000003,"[120.0, 36.7, 0.4]",Normal,Goal,Open Play,Right Foot,True,0.5707464067052339,13.200378782444089,0.15203004679126808
6,266528,2016-12-18,20:45:00.000,4,1,16,5503,Lionel Andrés Messi Cuccittini,112.9,49.0,217,Barcelona,11,La Liga,2,2016/2017,217,Barcelona,214,Espanyol,Regular Season,Camp Nou,0.3145674,"[120.0, 45.3, 0.5]",Normal,Off T,Open Play,Right Foot,False,0.45735466655153856,11.463420083029318,0.11781717270489654
15,266528,2016-12-18,20:45:00.000,4,1,16,6766,Gerard Moreno Balaguero,109.8,47.5,214,Espanyol,11,La Liga,2,2016/2017,217,Barcelona,214,Espanyol,Regular Season,Camp Nou,0.018531693000000002,"[120.0, 52.8, 0.9]",Normal,Off T,Open Play,Head,False,0.514686501330898,12.660568707605519,0.13419515128916346
17,266528,2016-12-18,20:45:00.000,4,1,16,5246,Luis Alberto Suárez Díaz,107.9,47.3,217,Barcelona,11,La Liga,2,2016/2017,217,Barcelona,214,Espanyol,Regular Season,Camp Nou,0.4601916,"[120.0, 36.9, 0.1]",Normal,Goal,Open Play,Right Foot,True,0.48497139063032807,14.131525041551596,0.12547879068420675
24,266528,2016-12-18,20:45:00.000,4,1,16,5503,Lionel Andrés Messi Cuccittini,92.3,31.4,217,Barcelona,11,La Liga,2,2016/2017,217,Barcelona,214,Espanyol,Regular Season,Camp Nou,0.06255579,"[103.1, 33.8]",Normal,Blocked,Free Kick,Left Foot,False,0.26233625656996173,29.004310024546356,0.07448432741240134
28,266528,2016-12-18,20:45:00.000,4,1,16,5503,Lionel Andrés Messi Cuccittini,108.5,26.6,217,Barcelona,11,La Liga,2,2016/2017,217,Barcelona,214,Espanyol,Regular Season,Camp Nou,0.06229452,"[111.3, 30.1]",Normal,Blocked,Open Play,Left Foot,False,0.30152726198695273,17.65814259767997,0.08181213666884413
36,266528,2016-12-18,20:45:00.000,4,1,16,6791,Javier López Rodríguez,109.3,57.0,214,Espanyol,11,La Liga,2,2016/2017,217,Barcelona,214,Espanyol,Regular Season,Camp Nou,0.021458248000000003,"[120.0, 45.1, 3.5]",Half Volley,Off T,Open Play,Right Foot,False,0.21741710498148467,20.08706051168264,0.06683062702911038
41,266528,2016-12-18,20:45:00.000,4,1,16,5216,Andrés Iniesta Luján,115.2,51.2,217,Barcelona,11,La Liga,2,2016/2017,217,Barcelona,214,Espanyol,Regular Season,Camp Nou,0.14266881,"[120.0, 45.9, 1.3]",Half Volley,Off T,Open Play,Right Foot,False,0.28212373214271497,12.185236969382256,0.07810546615970353
47,266528,2016-12-18,20:45:00.000,4,1,16,5503,Lionel Andrés Messi Cuccittini,98.0,49.2,217,Barcelona,11,La Liga,2,2016/2017,217,Barcelona,214,Espanyol,Regular Season,Camp Nou,0.040032145000000005,"[120.0, 34.0, 1.6]",Normal,Off T,Open Play,Left Foot,False,0.30831566219542805,23.84617369726221,0.08314633558449484
49,266528,2016-12-18,20:45:00.000,4,1,16,5246,Luis Alberto Suárez Díaz,112.2,30.0,217,Barcelona,11,La Liga,2,2016/2017,217,Barcelona,214,Espanyol,Regular Season,Camp Nou,0.15918279999999999,"[113.7, 31.5, 0.2]",Normal,Saved,Open Play,Left Foot,False,0.4067900755425334,12.68227108999015,0.10483781255872576
56,266528,2016-12-18,20:45:00.000,4,1,16,4320,Neymar da Silva Santos Junior,96.1,26.9,217,Barcelona,11,La Liga,2,2016/2017,217,Barcelona,214,Espanyol,Regular Season,Camp Nou,0.014097956,"[120.0, 48.0, 6.5]",Normal,Off T,Open Play,Right Foot,False,0.25723567237495365,27.254724361108483,0.07357625096419863
66,266528,2016-12-18,20:45:00.000,4,1,16,5503,Lionel Andrés Messi Cuccittini,103.6,39.2,217,Barcelona,11,La Liga,2,2016/2017,217,Barcelona,214,Espanyol,Regular Season,Camp Nou,0.08018295,"[117.8, 39.9, 0.2]",Normal,Saved,Open Play,Left Foot,False,0.4774311971850976,16.41950060141904,0.12334556375646952
66,266528,2016-12-18,20:45:00.000,4,1,16,5246,Luis Alberto Suárez Díaz,113.3,43.1,217,Barcelona,11,La Liga,2,2016/2017,217,Barcelona,214,Espanyol,Regular Season,Camp Nou,0.5892082,"[120.0, 43.4, 0.2]",Normal,Goal,Open Play,Left Foot,True,0.9479046063408807,7.382411530116703,0.32317452135496366
67,266528,2016-12-18,20:45:00.000,4,1,16,5211,Jordi Alba Ramos,108.7,29.2,217,Barcelona,11,La Liga,2,2016/2017,217,Barcelona,214,Espanyol,Regular Season,Camp Nou,0.24485086,"[120.0, 43.3, 0.7000000000000001]",Normal,Goal,Open Play,Left Foot,True,0.37698262898385093,15.63105882530035,0.09779171261974463
78,266528,2016-12-18,20:45:00.000,4,1,16,6754,David López Silva,104.7,41.2,214,Espanyol,11,La Liga,2,2016/2017,217,Barcelona,214,Espanyol,Regular Season,Camp Nou,0.17726424000000002,"[120.0, 36.9, 2.3]",Normal,Goal,Open Play,Left Foot,True,0.5086249139775255,15.346986674914392,0.13237653227835366
85,266528,2016-12-18,20:45:00.000,4,1,16,5503,Lionel Andrés Messi Cuccittini,111.4,31.3,217,Barcelona,11,La Liga,2,2016/2017,217,Barcelona,214,Espanyol,Regular Season,Camp Nou,0.086617656,"[120.0, 45.9, 0.2]",Normal,Off T,Open Play,Left Foot,False,0.47539952258848733,12.233151678941935,0.12277612878357196
88,266528,2016-12-18,20:45:00.000,4,1,16,5503,Lionel Andrés Messi Cuccittini,113.3,44.3,217,Barcelona,11,La Liga,2,2016/2017,217,Barcelona,214,Espanyol,Regular Season,Camp Nou,0.4199883,"[120.0, 42.1, 0.30000000000000004]",Volley,Goal,Open Play,Left Foot,True,0.8469167948339117,7.961155694998058,0.2686458120741133
91,266528,2016-12-18,20:45:00.000,4,1,16,4320,Neymar da Silva Santos Junior,108.0,27.0,217,Barcelona,11,La Liga,2,2016/2017,217,Barcelona,214,Espanyol,Regular Season,Camp Nou,0.08430292,"[117.5, 37.8, 1.1]",Normal,Saved,Open Play,Right Foot,False,0.31263226607944683,17.69180601295413,0.0840049861046584
3,266280,2017-04-05,19:30:00.000,3,0,30,5503,Lionel Andrés Messi Cuccittini,98.0,37.2,217,Barcelona,11,La Liga,2,2016/2017,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.10031076500000001,"[120.0, 35.7, 2.8]",Normal,Post,Open Play,Left Foot,False,0.3542675263407112,22.17746604100658,0.092708747353909
8,266280,2017-04-05,19:30:00.000,3,0,30,5216,Andrés Iniesta Luján,96.3,44.9,217,Barcelona,11,La Liga,2,2016/2017,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.08140023,"[115.4, 43.0, 0.0]",Normal,Saved,Open Play,Left Foot,False,0.3212765458999891,24.20123963767146,0.08574873919173215
15,266280,2017-04-05,19:30:00.000,3,0,30,5737,"Steven N""Kemboanza Mike Christopher Nzonzi",116.1,49.4,213,Sevilla,11,La Liga,2,2016/2017,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.20614283,"[117.7, 46.6, 0.0]",Normal,Saved,Open Play,Right Foot,False,0.34226416112002156,10.176934705499491,0.09011959617711605
17,266280,2017-04-05,19:30:00.000,3,0,30,5470,Ivan Rakitić,109.8,43.9,217,Barcelona,11,La Liga,2,2016/2017,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.04362373,"[120.0, 34.9, 0.6000000000000001]",Normal,Off T,Open Play,Head,False,0.6688073501975965,10.92016483392078,0.18784324799968505
23,266280,2017-04-05,19:30:00.000,3,0,30,6841,Víctor Machín Pérez,112.8,36.5,213,Sevilla,11,La Liga,2,2016/2017,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.25147262,"[120.0, 38.0, 4.4]",Normal,Off T,Open Play,Head,False,0.8751366277721947,8.005623023850175,0.2832875654348212
23,266280,2017-04-05,19:30:00.000,3,0,30,4320,Neymar da Silva Santos Junior,88.9,51.8,217,Barcelona,11,La Liga,2,2016/2017,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.046624664,"[120.0, 24.8, 0.1]",Normal,Off T,Open Play,Right Foot,False,0.22432268497648475,33.26334318735866,0.06795785799935589
24,266280,2017-04-05,19:30:00.000,3,0,30,5246,Luis Alberto Suárez Díaz,115.5,48.4,217,Barcelona,11,La Liga,2,2016/2017,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.25406545,"[120.0, 40.0, 2.2]",Overhead Kick,Goal,Open Play,Right Foot,True,0.44851031037472666,9.529428104561154,0.11545060015462652
27,266280,2017-04-05,19:30:00.000,3,0,30,5503,Lionel Andrés Messi Cuccittini,112.6,44.6,217,Barcelona,11,La Liga,2,2016/2017,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.15489958,"[120.0, 42.8, 0.0]",Normal,Goal,Open Play,Right Foot,True,0.7793539119529842,8.713208364316792,0.23559622748833944
32,266280,2017-04-05,19:30:00.000,3,0,30,5503,Lionel Andrés Messi Cuccittini,107.2,50.2,217,Barcelona,11,La Liga,2,2016/2017,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.037732627000000005,"[120.0, 43.3, 0.4]",Volley,Goal,Open Play,Left Foot,True,0.38613396419992596,16.367040050051813,0.09990883333292819
40,266280,2017-04-05,19:30:00.000,3,0,30,5503,Lionel Andrés Messi Cuccittini,111.1,33.6,217,Barcelona,11,La Liga,2,2016/2017,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.1239608,"[112.4, 34.2]",Normal,Blocked,Open Play,Left Foot,False,0.5995648149828227,10.96220780682432,0.16193229716312704
44,266280,2017-04-05,19:30:00.000,3,0,30,5503,Lionel Andrés Messi Cuccittini,106.3,26.8,217,Barcelona,11,La Liga,2,2016/2017,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.07546635,"[108.8, 28.0]",Normal,Blocked,Open Play,Left Foot,False,0.30682212773930984,19.024457942343588,0.08285110762844188
50,266280,2017-04-05,19:30:00.000,3,0,30,5503,Lionel Andrés Messi Cuccittini,105.8,24.8,217,Barcelona,11,La Liga,2,2016/2017,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.15208352,"[114.0, 33.3, 2.2]",Lob,Saved,Open Play,Left Foot,False,0.26616269598684267,20.80096151623766,0.07517231666672841
61,266280,2017-04-05,19:30:00.000,3,0,30,6720,Pablo Sarabia García,107.5,52.4,213,Sevilla,11,La Liga,2,2016/2017,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.09060726,"[118.1, 42.3, 1.4]",Normal,Saved,Open Play,Right Foot,False,0.3278500887440566,17.607100840286,0.0870966647132026
63,266280,2017-04-05,19:30:00.000,3,0,30,6720,Pablo Sarabia García,110.7,53.0,213,Sevilla,11,La Liga,2,2016/2017,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.20457557,"[120.0, 45.0, 2.4]",Normal,Off T,Open Play,Right Foot,False,0.3012078318106072,15.984054554461453,0.08174983841660338
68,266280,2017-04-05,19:30:00.000,3,0,30,6822,Carlos Joaquín Correa,111.8,59.9,213,Sevilla,11,La Liga,2,2016/2017,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.019464774,"[120.0, 44.8, 5.4]",Normal,Off T,Open Play,Right Foot,False,0.14563567657100915,21.523243250030884,0.05610159851278459
68,266280,2017-04-05,19:30:00.000,3,0,30,6720,Pablo Sarabia García,95.8,28.2,213,Sevilla,11,La Liga,2,2016/2017,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.019440021000000002,"[116.8, 40.5, 2.2]",Normal,Saved,Open Play,Left Foot,False,0.26660533517379004,26.923595599399427,0.07525227836923924
77,266280,2017-04-05,19:30:00.000,3,0,30,6402,Francisco Alcácer García,103.0,33.9,217,Barcelona,11,La Liga,2,2016/2017,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.24081266,"[109.8, 36.5, 0.9]",Normal,Saved,Open Play,Left Foot,False,0.4131762443743027,18.061284561182244,0.10640458948869334
77,266280,2017-04-05,19:30:00.000,3,0,30,5470,Ivan Rakitić,101.9,33.8,217,Barcelona,11,La Liga,2,2016/2017,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.12752044,"[120.0, 37.0, 7.1]",Half Volley,Off T,Open Play,Left Foot,False,0.3922223888024651,19.132433196015604,0.10133984714292124
79,266280,2017-04-05,19:30:00.000,3,0,30,3434,Stevan Jovetić,102.2,38.8,213,Sevilla,11,La Liga,2,2016/2017,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.048170660000000004,"[120.0, 34.3, 0.0]",Normal,Off T,Open Play,Left Foot,False,0.44025035856743067,17.840403582878945,0.11327783619736072
91,266280,2017-04-05,19:30:00.000,3,0,30,4320,Neymar da Silva Santos Junior,96.0,42.3,217,Barcelona,11,La Liga,2,2016/2017,217,Barcelona,213,Sevilla,Regular Season,Camp Nou,0.054523256000000006,"[116.3, 42.2, 2.1]",Normal,Saved,Open Play,Right Foot,False,0.32742355365333226,24.10995644956664,0.0870086239609695
6,267432,2017-05-21,20:00:00.000,4,2,38,5687,Takashi Inui,113.5,29.1,322,Eibar,11,La Liga,2,2016/2017,217,Barcelona,322,Eibar,Regular Season,Camp Nou,0.11528321,"[120.0, 37.1, 2.4]",Half Volley,Goal,Open Play,Left Foot,True,0.3442025468488252,12.690941651429966,0.09053325398217683
7,267432,2017-05-21,20:00:00.000,4,2,38,5246,Luis Alberto Suárez Díaz,105.5,41.1,217,Barcelona,11,La Liga,2,2016/2017,217,Barcelona,322,Eibar,Regular Season,Camp Nou,0.49772942000000003,"[120.0, 34.6, 0.4]",Normal,Off T,Open Play,Right Foot,False,0.5356055330813027,14.541664278891878,0.14063401130658107
10,267432,2017-05-21,20:00:00.000,4,2,38,6700,Sergio Enrich Ametller,111.2,42.6,322,Eibar,11,La Liga,2,2016/2017,217,Barcelona,322,Eibar,Regular Season,Camp Nou,0.06891143,"[109.5, 14.5]",Normal,Wayward,Open Play,Head,False,0.8012698463892385,9.176055797563567,0.2460006776304672
12,267432,2017-05-21,20:00:00.000,4,2,38,5246,Luis Alberto Suárez Díaz,101.4,43.3,217,Barcelona,11,La Liga,2,2016/2017,217,Barcelona,322,Eibar,Regular Season,Camp Nou,0.10764122,"[120.0, 33.5, 3.2]",Normal,Off T,Open Play,Left Foot,False,0.4116175485500961,18.890473789717394,0.10602028810828566
32,267432,2017-05-21,20:00:00.000,4,2,38,5470,Ivan Rakitić,108.5,49.1,217,Barcelona,11,La Liga,2,2016/2017,217,Barcelona,322,Eibar,Regular Season,Camp Nou,0.09001213,"[117.7, 42.3, 0.2]",Volley,Saved,Open Play,Right Foot,False,0.43293010511300684,14.664924138910505,0.11138215394516578
35,267432,2017-05-21,20:00:00.000,4,2,38,5246,Luis Alberto Suárez Díaz,103.2,40.6,217,Barcelona,11,La Liga,2,2016/2017,217,Barcelona,322,Eibar,Regular Season,Camp Nou,0.4093052,"[111.1, 39.7, 0.2]",Normal,Saved,Open Play,Right Foot,False,0.4669429835310127,16.810710871346277,0.12043018435617207
37,267432,2017-05-21,20:00:00.000,4,2,38,5503,Lionel Andrés Messi Cuccittini,116.2,53.0,217,Barcelona,11,La Liga,2,2016/2017,217,Barcelona,322,Eibar,Regular Season,Camp Nou,0.038929515000000005,"[120.0, 45.5, 1.3]",Normal,Off T,Open Play,Head,False,0.17960121875675164,13.544002362669609,0.06096002365219772
40,267432,2017-05-21,20:00:00.000,4,2,38,3093,Florian Lejeune,111.5,37.3,322,Eibar,11,La Liga,2,2016/2017,217,Barcelona,322,Eibar,Regular Season,Camp Nou,0.1063083,"[110.4, 38.4]",Normal,Wayward,Open Play,Head,False,0.8192912155279352,8.91852005660132,0.2547850372172926
40,267432,2017-05-21,20:00:00.000,4,2,38,6700,Sergio Enrich Ametller,115.1,33.8,322,Eibar,11,La Liga,2,2016/2017,217,Barcelona,322,Eibar,Regular Season,Camp Nou,0.092106305,"[115.8, 34.7]",Normal,Blocked,Open Play,Right Foot,False,0.7009526474314461,7.902531240052145,0.20091288602266283
44,267432,2017-05-21,20:00:00.000,4,2,38,5687,Takashi Inui,101.5,28.6,322,Eibar,11,La Liga,2,2016/2017,217,Barcelona,322,Eibar,Regular Season,Camp Nou,0.034647822,"[117.4, 40.7, 0.2]",Normal,Saved,Open Play,Right Foot,False,0.3136999842408869,21.730393461693232,0.08421861358363437
44,267432,2017-05-21,20:00:00.000,4,2,38,6710,Rubén Peña Jiménez,113.6,44.3,322,Eibar,11,La Liga,2,2016/2017,217,Barcelona,322,Eibar,Regular Season,Camp Nou,0.5708179,"[120.0, 44.8, 0.2]",Normal,Off T,Open Play,Right Foot,False,0.8670965210303148,7.710382610480497,0.2790671132089408
45,267432,2017-05-21,20:00:00.000,4,2,38,5687,Takashi Inui,119.0,27.1,322,Eibar,11,La Liga,2,2016/2017,217,Barcelona,322,Eibar,Regular Season,Camp Nou,0.047147255000000006,"[119.7, 36.0, 0.9]",Normal,Saved,Open Play,Right Foot,False,0.05278758256108907,12.938701635017324,0.044617013833450854
49,267432,2017-05-21,20:00:00.000,4,2,38,5216,Andrés Iniesta Luján,103.0,27.4,217,Barcelona,11,La Liga,2,2016/2017,217,Barcelona,322,Eibar,Regular Season,Camp Nou,0.060033645000000004,"[118.1, 40.0, 0.2]",Normal,Saved,Open Play,Right Foot,False,0.30515155365083735,21.160340261914506,0.08252201420046705
51,267432,2017-05-21,20:00:00.000,4,2,38,5216,Andrés Iniesta Luján,103.3,35.1,217,Barcelona,11,La Liga,2,2016/2017,217,Barcelona,322,Eibar,Regular Season,Camp Nou,0.16938211,"[118.2, 41.2, 0.7000000000000001]",Normal,Saved,Open Play,Left Foot,False,0.4358063456737143,17.40402252354323,0.11212366517111147
